013CH271I-08C SN/01,0,6
013CH271I-08C SN/02,17,12
013CH271I-08C SN/03,13,11
013CH271I-08C SP/122N,3,0
013CH271I-08C SP/180,3,1
013CH271I-08C SP/181,3,1
013CH271I-08C SP/182,3,0
013CH271I-08C SP/183,3,20
013CH271I-08C SP/184,2,0
013CH271I-09C SN/01,0,5
013CH271I-09C SN/02,13,4
013CH271I-09C SN/03,5,9
013CH271I-09C SP/122N,2,0
013CH271I-09C SP/126N,5,0
013CH271I-09C SP/180,2,2
013CH271I-09C SP/181,3,4
013CH271I-09C SP/182,2,0
013CH271I-09C SP/183,6,9
013CH271I-09C SP/184,1,1
013CH271I-17C SN/01,0,8
013CH271I-17C SN/02,3,10
013CH271I-17C SN/03,0,7
013CH271I-17C SP/122N,1,0
013CH271I-17C SP/126N,1,0
013CH271I-17C SP/180,0,5
013CH271I-17C SP/181,4,4
013CH271I-17C SP/182,3,0
013CH271I-17C SP/183,7,17
013CH271I-17C SP/184,1,0
013CH271I-41C SN/01,4,9
013CH271I-41C SN/02,4,3
013CH271I-41C SN/03,3,6
013CH271I-41C SP/126N,5,0
013CH271I-41C SP/180,3,3
013CH271I-41C SP/181,7,3
013CH271I-41C SP/182,3,1
013CH271I-41C SP/183,0,7
013CH271I-41C SP/184,3,0
013CH271I-42C SN/01,4,8
013CH271I-42C SN/02,2,5
013CH271I-42C SN/03,5,17
013CH271I-42C SP/126N,3,0
013CH271I-42C SP/180,3,1
013CH271I-42C SP/181,5,2
013CH271I-42C SP/182,4,0
013CH271I-42C SP/183,0,12
013CH271I-42C SP/184,2,0
013CH271I-49C SN/01,1,12
013CH271I-49C SN/02,18,6
013CH271I-49C SN/03,4,16
013CH271I-49C SP/126N,1,0
013CH271I-49C SP/180,1,5
013CH271I-49C SP/181,2,7
013CH271I-49C SP/182,1,1
013CH271I-49C SP/183,1,15
013CH271I-49C SP/184,0,1
013CH271I-50C SN/01,2,13
013CH271I-50C SN/02,15,14
013CH271I-50C SN/03,14,25
013CH271I-50C SP/122N,1,0
013CH271I-50C SP/180,4,3
013CH271I-50C SP/181,3,3
013CH271I-50C SP/182,3,0
013CH271I-50C SP/183,12,25
