013CH271I-17C SP/182,2,0
013CH271I-17C SP/183,4,4
013CH271I-17C SP/184,2,0
013CH271I-41C SN/01,3,1
013CH271I-41C SN/02,3,0
013CH271I-41C SN/03,6,1
013CH271I-41C SP/122N,2,1
013CH271I-41C SP/126N,5,0
013CH271I-41C SP/180,4,2
013CH271I-41C SP/181,4,2
013CH271I-41C SP/182,5,0
013CH271I-41C SP/183,10,4
013CH271I-41C SP/184,2,0
013CH271I-41C SP/206,1,0
013CH271I-42C SN/01,3,1
013CH271I-42C SN/02,2,0
013CH271I-42C SN/03,5,4
013CH271I-42C SP/122N,2,0
013CH271I-42C SP/126N,3,0
013CH271I-42C SP/180,4,3
013CH271I-42C SP/181,7,0
013CH271I-42C SP/182,4,0
013CH271I-42C SP/183,9,1
013CH271I-42C SP/184,3,0
013CH271I-49C SN/01,1,2
013CH271I-49C SN/02,10,0
013CH271I-49C SN/03,11,0
013CH271I-49C SP/122N,4,1
013CH271I-49C SP/126N,3,0
013CH271I-49C SP/180,5,4
013CH271I-49C SP/181,0,2
013CH271I-49C SP/182,3,0
013CH271I-49C SP/183,7,8
013CH271I-49C SP/184,4,0
013CH271I-50C SN/01,1,1
013CH271I-50C SN/02,10,0
013CH271I-50C SN/03,2,4
013CH271I-50C SP/122N,4,0
013CH271I-50C SP/126N,6,1
013CH271I-50C SP/180,3,4
013CH271I-50C SP/181,2,2
013CH271I-50C SP/182,4,0
013CH271I-50C SP/183,5,11
013CH271I-50C SP/184,1,0
